Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
14342.0,23,4,668.5600000000001,0,4,4,3,11,Sadık Müşteriler
14344.0,99,8,889.9300000000001,1,2,5,3,10,Sadık Müşteriler
14345.0,334,1,108.97999999999999,1,1,1,1,3,Kayıp Müşteriler
14346.0,33,2,1021.58,0,4,3,4,11,Sadık Müşteriler
14348.0,262,1,409.57,1,1,1,2,4,Kayıp Müşteriler
14349.0,12,1,133.5,0,5,1,1,7,Risk Altında
14350.0,69,1,282.93,0,3,1,2,6,Kayıp Müşteriler
14351.0,166,1,51.0,1,2,1,1,4,Kayıp Müşteriler
14352.0,38,4,1078.96,0,4,4,4,12,Sadık Müşteriler
14353.0,128,1,90.6,1,2,1,1,4,Kayıp Müşteriler
14354.0,91,2,163.62,1,2,3,1,6,Kayıp Müşteriler
14355.0,455,1,174.4,1,1,1,1,3,Kayıp Müşteriler
14356.0,81,2,701.23,0,3,3,3,9,Risk Altında
14357.0,45,1,225.77,0,3,1,1,5,Kayıp Müşteriler
14359.0,21,3,912.18,0,4,3,3,10,Sadık Müşteriler
14360.0,122,4,2128.23,1,2,4,5,11,Sadık Müşteriler
14362.0,24,1,161.2,0,4,1,1,6,Kayıp Müşteriler
14364.0,6,8,3717.35,0,5,5,5,15,Şampiyonlar
14367.0,23,16,9261.52,0,4,5,5,14,Şampiyonlar
14368.0,321,1,155.0,1,1,1,1,3,Kayıp Müşteriler
14371.0,297,1,100.5,1,1,1,1,3,Kayıp Müşteriler
14373.0,360,1,76.55,1,1,1,1,3,Kayıp Müşteriler
14375.0,158,1,257.68,1,2,1,2,5,Kayıp Müşteriler
14377.0,264,2,617.05,1,1,3,3,7,Risk Altında
14379.0,46,2,348.1,0,3,3,2,8,Risk Altında
14381.0,54,1,202.68,0,3,1,1,5,Kayıp Müşteriler
14382.0,28,1,626.0699999999999,0,4,1,3,8,Risk Altında
14383.0,165,3,1247.69,1,2,3,4,9,Risk Altında
14385.0,11,3,202.11,0,5,3,1,9,Risk Altında
14386.0,298,1,142.4,1,1,1,1,3,Kayıp Müşteriler
14387.0,76,3,1770.56,0,3,3,4,10,Sadık Müşteriler
14388.0,12,8,3212.84,0,5,5,5,15,Şampiyonlar
14389.0,215,2,1043.46,1,1,3,4,8,Risk Altında
14390.0,6,9,4652.82,0,5,5,5,15,Şampiyonlar
14393.0,219,1,67.95,1,1,1,1,3,Kayıp Müşteriler
14395.0,61,9,3507.71,0,3,5,5,13,Şampiyonlar
14396.0,215,2,487.99,1,1,3,2,6,Kayıp Müşteriler
14397.0,5,19,2612.96,0,5,5,5,15,Şampiyonlar
14400.0,151,1,574.7,1,2,1,3,6,Kayıp Müşteriler
14401.0,66,13,4051.48,0,3,5,5,13,Şampiyonlar
14403.0,143,4,1475.81,1,2,4,4,10,Sadık Müşteriler
14404.0,110,6,1474.32,1,2,5,4,11,Sadık Müşteriler
14406.0,3,1,156.75,0,5,1,1,7,Risk Altında
14407.0,109,6,2157.73,1,2,5,5,12,Sadık Müşteriler
14408.0,12,7,2606.53,0,5,5,5,15,Şampiyonlar
14409.0,72,6,2059.4500000000003,0,3,5,5,13,Şampiyonlar
14410.0,124,9,1105.07,1,2,5,4,11,Sadık Müşteriler
14411.0,312,1,1063.0,1,1,1,4,6,Kayıp Müşteriler
14412.0,44,2,770.03,0,4,3,3,10,Sadık Müşteriler
14413.0,364,1,122.7,1,1,1,1,3,Kayıp Müşteriler
14414.0,93,7,1496.98,1,2,5,4,11,Sadık Müşteriler
14415.0,21,13,5900.28,0,4,5,5,14,Şampiyonlar
14416.0,24,2,490.22,0,4,3,3,10,Sadık Müşteriler
14418.0,27,3,1937.25,0,4,3,4,11,Sadık Müşteriler
14419.0,12,6,1058.06,0,5,5,4,14,Şampiyonlar
14420.0,335,1,387.52,1,1,1,2,4,Kayıp Müşteriler
14421.0,6,2,813.11,0,5,3,3,11,Sadık Müşteriler
14422.0,19,6,4263.64,0,5,5,5,15,Şampiyonlar
14423.0,220,1,265.2,1,1,1,2,4,Kayıp Müşteriler
14424.0,19,1,322.08,0,5,1,2,8,Risk Altında
14426.0,25,10,4481.67,0,4,5,5,14,Şampiyonlar
14427.0,52,2,363.34000000000003,0,3,3,2,8,Risk Altında
14428.0,81,5,1244.83,0,3,4,4,11,Sadık Müşteriler
14431.0,70,1,470.36,0,3,1,2,6,Kayıp Müşteriler
14432.0,11,6,2255.51,0,5,5,5,15,Şampiyonlar
14434.0,23,6,1372.8,0,4,5,4,13,Şampiyonlar
14436.0,305,1,89.06,1,1,1,1,3,Kayıp Müşteriler
14437.0,455,1,63.0,1,1,1,1,3,Kayıp Müşteriler
14438.0,192,1,131.9,1,1,1,1,3,Kayıp Müşteriler
14439.0,321,1,2661.24,1,1,1,5,7,Risk Altında
14440.0,44,5,2357.6800000000003,0,4,4,5,13,Şampiyonlar
14441.0,45,4,1712.89,0,3,4,4,11,Sadık Müşteriler
14442.0,206,2,1589.82,1,1,3,4,8,Risk Altında
14443.0,55,4,1420.2,0,3,4,4,11,Sadık Müşteriler
14446.0,30,4,1039.58,0,4,4,4,12,Sadık Müşteriler
14447.0,20,5,1163.23,0,4,4,4,12,Sadık Müşteriler
14448.0,11,2,375.35,0,5,3,2,10,Sadık Müşteriler
14449.0,20,4,907.1,0,4,4,3,11,Sadık Müşteriler
14450.0,5,3,483.25,0,5,3,2,10,Sadık Müşteriler
14451.0,62,2,662.59,0,3,3,3,9,Risk Altında
14452.0,12,2,264.44,0,5,3,2,10,Sadık Müşteriler
14453.0,308,1,119.93,1,1,1,1,3,Kayıp Müşteriler
14456.0,24,9,3062.4,0,4,5,5,14,Şampiyonlar
14457.0,312,1,113.64,1,1,1,1,3,Kayıp Müşteriler
14459.0,157,1,1837.92,1,2,1,4,7,Risk Altında
14460.0,112,3,434.34,1,2,3,2,7,Risk Altında
14461.0,150,3,2103.06,1,2,3,5,10,Sadık Müşteriler
14462.0,33,11,2004.02,0,4,5,4,13,Şampiyonlar
14463.0,172,3,529.62,1,2,3,3,8,Risk Altında
14465.0,70,3,1058.6200000000001,0,3,3,4,10,Sadık Müşteriler
14466.0,61,7,2272.4,0,3,5,5,13,Şampiyonlar
14467.0,19,4,598.76,0,5,4,3,12,Sadık Müşteriler
14470.0,13,2,461.19,0,5,3,2,10,Sadık Müşteriler
14472.0,65,8,1936.84,0,3,5,4,12,Sadık Müşteriler
14473.0,76,2,234.34000000000003,0,3,3,1,7,Risk Altında
14474.0,48,1,547.66,0,3,1,3,7,Risk Altında
14475.0,73,3,925.85,0,3,3,3,9,Risk Altında
14476.0,259,1,215.7,1,1,1,1,3,Kayıp Müşteriler
14477.0,21,4,1309.6,0,4,4,4,12,Sadık Müşteriler
14479.0,255,2,316.25,1,1,3,2,6,Kayıp Müşteriler
14480.0,13,1,279.05,0,5,1,2,8,Risk Altında
14481.0,166,2,636.51,1,2,3,3,8,Risk Altında
14482.0,20,6,2068.15,0,4,5,5,14,Şampiyonlar
14483.0,283,1,137.1,1,1,1,1,3,Kayıp Müşteriler
14484.0,52,1,321.92,0,3,1,2,6,Kayıp Müşteriler
14485.0,334,1,165.75,1,1,1,1,3,Kayıp Müşteriler
14487.0,28,6,1196.33,0,4,5,4,13,Şampiyonlar
14488.0,276,1,1064.28,1,1,1,4,6,Kayıp Müşteriler
14489.0,209,1,463.38,1,1,1,2,4,Kayıp Müşteriler
14491.0,177,2,340.93,1,2,3,2,7,Risk Altında
14493.0,18,5,2383.2400000000002,0,5,4,5,14,Şampiyonlar
14494.0,27,1,139.56,0,4,1,1,6,Kayıp Müşteriler
14495.0,52,2,123.8,0,3,3,1,7,Risk Altında
14496.0,343,2,538.8100000000001,1,1,3,3,7,Risk Altında
14497.0,284,1,475.37,1,1,1,2,4,Kayıp Müşteriler
14498.0,44,5,1957.32,0,4,4,4,12,Sadık Müşteriler
14499.0,28,3,815.32,0,4,3,3,10,Sadık Müşteriler
14500.0,2,3,356.85,0,5,3,2,10,Sadık Müşteriler
14501.0,96,2,251.21,1,2,3,2,7,Risk Altında
14502.0,21,11,2470.67,0,4,5,5,14,Şampiyonlar
14503.0,12,6,3543.26,0,5,5,5,15,Şampiyonlar
14504.0,49,4,673.26,0,3,4,3,10,Sadık Müşteriler
14505.0,19,8,5905.64,0,5,5,5,15,Şampiyonlar
14506.0,19,5,2012.17,0,5,4,4,13,Şampiyonlar
14507.0,25,6,1383.18,0,4,5,4,13,Şampiyonlar
14508.0,23,2,276.42,0,4,3,2,9,Risk Altında
14511.0,13,5,1314.81,0,5,4,4,13,Şampiyonlar
14512.0,219,2,275.28,1,1,3,2,6,Kayıp Müşteriler
14513.0,102,3,455.59000000000003,1,2,3,2,7,Risk Altında
14514.0,10,3,1055.35,0,5,3,4,12,Sadık Müşteriler
14515.0,19,6,2102.09,0,5,5,5,15,Şampiyonlar
14517.0,143,2,330.45,1,2,3,2,7,Risk Altında
14518.0,184,1,174.37,1,2,1,1,4,Kayıp Müşteriler
14520.0,121,2,270.6,1,2,3,2,7,Risk Altında
14522.0,26,4,974.54,0,4,4,4,12,Sadık Müşteriler
14523.0,110,1,241.09,1,2,1,1,4,Kayıp Müşteriler
14524.0,73,9,1867.68,0,3,5,4,12,Sadık Müşteriler
14525.0,21,9,4332.2,0,4,5,5,14,Şampiyonlar
14527.0,2,55,8508.82,0,5,5,5,15,Şampiyonlar
14528.0,303,1,364.21999999999997,1,1,1,2,4,Kayıp Müşteriler
14529.0,62,3,620.04,0,3,3,3,9,Risk Altında
14530.0,27,6,2925.91,0,4,5,5,14,Şampiyonlar
14532.0,238,4,932.85,1,1,4,3,8,Risk Altında
14533.0,26,7,1949.72,0,4,5,4,13,Şampiyonlar
14534.0,3,18,4447.05,0,5,5,5,15,Şampiyonlar
14535.0,62,3,2864.19,0,3,3,5,11,Sadık Müşteriler
14536.0,261,1,171.8,1,1,1,1,3,Kayıp Müşteriler
14537.0,59,1,355.56,0,3,1,2,6,Kayıp Müşteriler
14538.0,184,2,388.25,1,2,3,2,7,Risk Altında
14539.0,17,2,537.48,0,5,3,3,11,Sadık Müşteriler
14540.0,11,3,996.26,0,5,3,4,12,Sadık Müşteriler
14541.0,1,8,1461.65,0,5,5,4,14,Şampiyonlar
14542.0,158,1,103.25,1,2,1,1,4,Kayıp Müşteriler
14543.0,30,16,3630.33,0,4,5,5,14,Şampiyonlar
14544.0,26,2,2024.45,0,4,3,4,11,Sadık Müşteriler
14546.0,42,5,2578.09,0,4,4,5,13,Şampiyonlar
14547.0,14,8,4007.54,0,5,5,5,15,Şampiyonlar
14548.0,4,2,652.8,0,5,3,3,11,Sadık Müşteriler
14549.0,343,1,289.24,1,1,1,2,4,Kayıp Müşteriler
14550.0,12,2,765.62,0,5,3,3,11,Sadık Müşteriler
14551.0,20,2,186.23,0,4,3,1,8,Risk Altında
14552.0,34,1,165.07,0,4,1,1,6,Kayıp Müşteriler
14553.0,21,5,859.27,0,4,4,3,11,Sadık Müşteriler
14554.0,12,4,2381.04,0,5,4,5,14,Şampiyonlar
14555.0,59,2,324.14,0,3,3,2,8,Risk Altında
14557.0,87,1,788.38,0,3,1,3,7,Risk Altında
14560.0,18,22,2237.77,0,5,5,5,15,Şampiyonlar
14561.0,77,3,1080.76,0,3,3,4,10,Sadık Müşteriler
14562.0,13,18,5074.77,0,5,5,5,15,Şampiyonlar
14565.0,115,4,3099.12,1,2,4,5,11,Sadık Müşteriler
14566.0,112,1,1432.0,1,2,1,4,7,Risk Altında
14567.0,58,2,1530.3600000000001,0,3,3,4,10,Sadık Müşteriler
14569.0,121,1,227.39,1,2,1,1,4,Kayıp Müşteriler
14570.0,252,2,218.06,1,1,3,1,5,Kayıp Müşteriler
14572.0,42,7,2832.84,0,4,5,5,14,Şampiyonlar
14573.0,36,9,1653.42,0,4,5,4,13,Şampiyonlar
14576.0,666,1,35.400000000000006,1,1,1,1,3,Kayıp Müşteriler
14577.0,14,4,859.71,0,5,4,3,12,Sadık Müşteriler
14578.0,182,1,168.63,1,2,1,1,4,Kayıp Müşteriler
14581.0,18,1,138.6,0,5,1,1,7,Risk Altında
14582.0,42,1,114.11,0,4,1,1,6,Kayıp Müşteriler
14583.0,146,5,1052.55,1,2,4,4,10,Sadık Müşteriler
14584.0,95,4,1042.26,1,2,4,4,10,Sadık Müşteriler
14585.0,52,1,157.05,0,3,1,1,5,Kayıp Müşteriler
14586.0,130,1,237.36,1,2,1,1,4,Kayıp Müşteriler
14587.0,10,9,1601.14,0,5,5,4,14,Şampiyonlar
14589.0,639,1,39.75,1,1,1,1,3,Kayıp Müşteriler
14591.0,17,4,1447.14,0,5,4,4,13,Şampiyonlar
14592.0,58,3,570.46,0,3,3,3,9,Risk Altında
14593.0,23,3,617.99,0,4,3,3,10,Sadık Müşteriler
14594.0,302,2,379.83,1,1,3,2,6,Kayıp Müşteriler
14595.0,21,6,1740.6,0,4,5,4,13,Şampiyonlar
14597.0,13,2,883.15,0,5,3,3,11,Sadık Müşteriler
14598.0,46,1,221.97,0,3,1,1,5,Kayıp Müşteriler
14600.0,162,1,393.33000000000004,1,2,1,2,5,Kayıp Müşteriler
14601.0,12,1,213.96,0,5,1,1,7,Risk Altında
14603.0,69,1,660.0,0,3,1,3,7,Risk Altında
14606.0,6,93,12156.65,0,5,5,5,15,Şampiyonlar
14607.0,17,14,16569.5,0,5,5,5,15,Şampiyonlar
14608.0,60,4,1785.15,0,3,4,4,11,Sadık Müşteriler
14609.0,74,4,601.56,0,3,4,3,10,Sadık Müşteriler
14616.0,37,3,406.08000000000004,0,4,3,2,9,Risk Altında
14618.0,11,3,553.44,0,5,3,3,11,Sadık Müşteriler
14619.0,129,1,394.44,1,2,1,2,5,Kayıp Müşteriler
14620.0,207,2,412.78000000000003,1,1,3,2,6,Kayıp Müşteriler
14621.0,91,5,1788.3600000000001,1,2,4,4,10,Sadık Müşteriler
14622.0,127,1,320.58000000000004,1,2,1,2,5,Kayıp Müşteriler
14623.0,45,5,889.25,0,3,4,3,10,Sadık Müşteriler
14624.0,31,2,225.85,0,4,3,1,8,Risk Altında
14625.0,198,2,899.63,1,1,3,3,7,Risk Altında
14626.0,25,4,2791.27,0,4,4,5,13,Şampiyonlar
14628.0,37,2,671.96,0,4,3,3,10,Sadık Müşteriler
14629.0,49,2,959.01,0,3,3,4,10,Sadık Müşteriler
14631.0,52,3,1006.98,0,3,3,4,10,Sadık Müşteriler
14632.0,264,1,114.56,1,1,1,1,3,Kayıp Müşteriler
14633.0,268,1,344.90000000000003,1,1,1,2,4,Kayıp Müşteriler
14636.0,270,2,609.85,1,1,3,3,7,Risk Altında
14638.0,52,1,443.6,0,3,1,2,6,Kayıp Müşteriler
14639.0,33,6,2984.49,0,4,5,5,14,Şampiyonlar
14640.0,26,6,2125.08,0,4,5,5,14,Şampiyonlar
14641.0,23,1,110.46,0,4,1,1,6,Kayıp Müşteriler
14642.0,1,1,96.12,0,5,1,1,7,Risk Altında
14643.0,172,2,693.8100000000001,1,2,3,3,8,Risk Altında
14644.0,276,2,830.76,1,1,3,3,7,Risk Altında
14645.0,99,2,597.09,1,2,3,3,8,Risk Altında
14646.0,3,73,280206.02,0,5,5,5,15,Şampiyonlar
14647.0,203,1,243.22,1,1,1,1,3,Kayıp Müşteriler
14649.0,36,4,1417.29,0,4,4,4,12,Sadık Müşteriler
14651.0,6,2,654.6,0,5,3,3,11,Sadık Müşteriler
14652.0,79,1,114.18,0,3,1,1,5,Kayıp Müşteriler
14653.0,11,7,1947.55,0,5,5,4,14,Şampiyonlar
14655.0,24,4,1932.23,0,4,4,4,12,Sadık Müşteriler
14656.0,171,2,291.05,1,2,3,2,7,Risk Altında
14657.0,19,4,848.22,0,5,4,3,12,Sadık Müşteriler
14658.0,119,2,247.15,1,2,3,1,6,Kayıp Müşteriler
14659.0,80,9,2529.93,0,3,5,5,13,Şampiyonlar
14660.0,88,2,285.74,0,3,3,2,8,Risk Altında
14661.0,28,1,107.95,0,4,1,1,6,Kayıp Müşteriler
14662.0,30,4,771.17,0,4,4,3,11,Sadık Müşteriler
14664.0,21,2,637.89,0,4,3,3,10,Sadık Müşteriler
14665.0,32,5,1835.7,0,4,4,4,12,Sadık Müşteriler
14666.0,26,1,195.25,0,4,1,1,6,Kayıp Müşteriler
14667.0,12,25,9241.2,0,5,5,5,15,Şampiyonlar
14669.0,7,3,1269.99,0,5,3,4,12,Sadık Müşteriler
14670.0,252,2,411.53,1,1,3,2,6,Kayıp Müşteriler
14672.0,163,2,765.55,1,2,3,3,8,Risk Altında
14673.0,11,5,1736.4,0,5,4,4,13,Şampiyonlar
14675.0,18,1,604.75,0,5,1,3,9,Risk Altında
14676.0,80,6,2548.2400000000002,0,3,5,5,13,Şampiyonlar
14680.0,27,16,28754.11,0,4,5,5,14,Şampiyonlar
14681.0,6,3,498.95,0,5,3,3,11,Sadık Müşteriler
14682.0,203,2,52.0,1,1,3,1,5,Kayıp Müşteriler
14684.0,27,5,1236.28,0,4,4,4,12,Sadık Müşteriler
14687.0,108,1,628.38,1,2,1,3,6,Kayıp Müşteriler
14688.0,4,21,5630.87,0,5,5,5,15,Şampiyonlar
14689.0,210,1,112.8,1,1,1,1,3,Kayıp Müşteriler
14690.0,34,2,371.7,0,4,3,2,9,Risk Altında
14691.0,36,5,2114.33,0,4,4,5,13,Şampiyonlar
14692.0,139,4,591.55,1,2,4,3,9,Risk Altında
14693.0,266,1,172.9,1,1,1,1,3,Kayıp Müşteriler
14696.0,3,7,2078.95,0,5,5,5,15,Şampiyonlar
14697.0,220,2,188.60999999999999,1,1,3,1,5,Kayıp Müşteriler
14698.0,17,5,1250.76,0,5,4,4,13,Şampiyonlar
14699.0,97,1,109.13000000000001,1,2,1,1,4,Kayıp Müşteriler
14700.0,153,3,2235.3,1,2,3,5,10,Sadık Müşteriler
14701.0,12,9,2549.37,0,5,5,5,15,Şampiyonlar
14702.0,20,17,3292.14,0,4,5,5,14,Şampiyonlar
14703.0,16,1,318.17,0,5,1,2,8,Risk Altında
14704.0,5,9,1546.91,0,5,5,4,14,Şampiyonlar
14705.0,200,1,179.0,1,1,1,1,3,Kayıp Müşteriler
14708.0,126,3,1126.37,1,2,3,4,9,Risk Altında
14709.0,17,13,4921.04,0,5,5,5,15,Şampiyonlar
14710.0,16,4,606.13,0,5,4,3,12,Sadık Müşteriler
14711.0,12,11,2868.8,0,5,5,5,15,Şampiyonlar
14712.0,61,3,917.07,0,3,3,3,9,Risk Altında
14713.0,11,11,2666.36,0,5,5,5,15,Şampiyonlar
14714.0,26,1,160.19,0,4,1,1,6,Kayıp Müşteriler
14715.0,10,4,867.38,0,5,4,3,12,Sadık Müşteriler
14716.0,44,2,329.68,0,4,3,2,9,Risk Altında
14719.0,12,5,1602.13,0,5,4,4,13,Şampiyonlar
14720.0,32,3,663.81,0,4,3,3,10,Sadık Müşteriler
14722.0,149,1,187.92000000000002,1,2,1,1,4,Kayıp Müşteriler
14723.0,12,6,1158.3,0,5,5,4,14,Şampiyonlar
14725.0,26,1,718.08,0,4,1,3,8,Risk Altında
14727.0,69,1,268.58,0,3,1,2,6,Kayıp Müşteriler
14729.0,698,1,313.49,1,1,1,2,4,Kayıp Müşteriler
14730.0,109,8,2005.06,1,2,5,4,11,Sadık Müşteriler
14731.0,36,3,380.02,0,4,3,2,9,Risk Altında
14732.0,2,8,2702.4900000000002,0,5,5,5,15,Şampiyonlar
14733.0,18,12,9585.91,0,5,5,5,15,Şampiyonlar
14735.0,13,32,6065.69,0,5,5,5,15,Şampiyonlar
14737.0,182,3,1164.55,1,2,3,4,9,Risk Altında
14738.0,6,7,1314.45,0,5,5,4,14,Şampiyonlar
14739.0,21,7,3902.28,0,4,5,5,14,Şampiyonlar
14740.0,198,3,1448.21,1,1,3,4,8,Risk Altında
14741.0,13,6,1400.34,0,5,5,4,14,Şampiyonlar
14744.0,18,7,1099.98,0,5,5,4,14,Şampiyonlar
14745.0,114,5,1220.26,1,2,4,4,10,Sadık Müşteriler
14747.0,251,1,328.2,1,1,1,2,4,Kayıp Müşteriler
14748.0,36,5,1415.75,0,4,4,4,12,Sadık Müşteriler
14752.0,45,1,389.64,0,3,1,2,6,Kayıp Müşteriler
14753.0,89,1,563.15,0,2,1,3,6,Kayıp Müşteriler
14754.0,46,2,638.05,0,3,3,3,9,Risk Altında
14755.0,11,11,5010.28,0,5,5,5,15,Şampiyonlar
14756.0,16,1,738.96,0,5,1,3,9,Risk Altında
14757.0,77,1,420.5,0,3,1,2,6,Kayıp Müşteriler
14758.0,146,4,1484.06,1,2,4,4,10,Sadık Müşteriler
14759.0,114,3,1625.97,1,2,3,4,9,Risk Altında
14760.0,299,1,89.2,1,1,1,1,3,Kayıp Müşteriler
14761.0,1,2,255.9,0,5,3,2,10,Sadık Müşteriler
14762.0,265,1,300.52,1,1,1,2,4,Kayıp Müşteriler
14764.0,48,1,278.3,0,3,1,2,6,Kayıp Müşteriler
14765.0,60,3,254.11,0,3,3,2,8,Risk Altında
14766.0,67,6,2473.37,0,3,5,5,13,Şampiyonlar
14768.0,19,2,192.60000000000002,0,5,3,1,9,Risk Altında
14769.0,84,8,10674.75,0,3,5,5,13,Şampiyonlar
14770.0,234,2,876.42,1,1,3,3,7,Risk Altında
14772.0,114,1,139.26,1,2,1,1,4,Kayıp Müşteriler
14775.0,1,3,1011.9,0,5,3,4,12,Sadık Müşteriler
14776.0,53,11,2538.3,0,3,5,5,13,Şampiyonlar
14778.0,247,2,730.86,1,1,3,3,7,Risk Altında
14779.0,252,3,386.15,1,1,3,2,6,Kayıp Müşteriler
14780.0,56,2,447.68,0,3,3,2,8,Risk Altında
14782.0,321,1,200.10000000000002,1,1,1,1,3,Kayıp Müşteriler
14784.0,28,2,289.99,0,4,3,2,9,Risk Altında
14785.0,12,2,77.4,0,5,3,1,9,Risk Altında
14788.0,28,2,679.4399999999999,0,4,3,3,10,Sadık Müşteriler
14789.0,30,1,197.64,0,4,1,1,6,Kayıp Müşteriler
14790.0,3,4,745.06,0,5,4,3,12,Sadık Müşteriler
14792.0,154,1,6.2,1,2,1,1,4,Kayıp Müşteriler
14793.0,23,1,228.99,0,4,1,1,6,Kayıp Müşteriler
14794.0,11,7,1319.91,0,5,5,4,14,Şampiyonlar
14795.0,168,1,131.45000000000002,1,2,1,1,4,Kayıp Müşteriler
14796.0,24,17,8022.49,0,4,5,5,14,Şampiyonlar
14798.0,54,3,173.74,0,3,3,1,7,Risk Altında
14799.0,53,1,157.7,0,3,1,1,5,Kayıp Müşteriler
14800.0,31,12,4339.74,0,4,5,5,14,Şampiyonlar
14801.0,92,1,193.14,1,2,1,1,4,Kayıp Müşteriler
14803.0,99,3,845.55,1,2,3,3,8,Risk Altında
14804.0,333,1,353.27,1,1,1,2,4,Kayıp Müşteriler
14805.0,17,4,554.65,0,5,4,3,12,Sadık Müşteriler
14806.0,77,1,193.39000000000001,0,3,1,1,5,Kayıp Müşteriler
14808.0,41,8,2741.17,0,4,5,5,14,Şampiyonlar
14810.0,42,11,2087.88,0,4,5,5,14,Şampiyonlar
14813.0,578,2,155.43,1,1,3,1,5,Kayıp Müşteriler
14815.0,275,2,778.5,1,1,3,3,7,Risk Altında
14816.0,199,1,271.85,1,1,1,2,4,Kayıp Müşteriler
14817.0,161,2,1110.34,1,2,3,4,9,Risk Altında
14818.0,75,3,657.8,0,3,3,3,9,Risk Altında
14819.0,184,2,272.07,1,2,3,2,7,Risk Altında
14820.0,23,4,507.29,0,4,4,3,11,Sadık Müşteriler
14821.0,486,1,48.800000000000004,1,1,1,1,3,Kayıp Müşteriler
14823.0,5,3,321.43,0,5,3,2,10,Sadık Müşteriler
14824.0,12,4,1127.71,0,5,4,4,13,Şampiyonlar
14825.0,17,12,2226.91,0,5,5,5,15,Şampiyonlar
14828.0,163,3,2139.76,1,2,3,5,10,Sadık Müşteriler
14829.0,61,4,697.55,0,3,4,3,10,Sadık Müşteriler
14830.0,55,1,197.13,0,3,1,1,5,Kayıp Müşteriler
14834.0,1,6,1720.3,0,5,5,4,14,Şampiyonlar
14836.0,12,3,102.44999999999999,0,5,3,1,9,Risk Altında
14837.0,32,4,1649.5,0,4,4,4,12,Sadık Müşteriler
14840.0,269,1,62.85,1,1,1,1,3,Kayıp Müşteriler
14841.0,31,6,3295.76,0,4,5,5,14,Şampiyonlar
14842.0,45,4,2824.69,0,3,4,5,12,Sadık Müşteriler
14844.0,7,4,3189.81,0,5,4,5,14,Şampiyonlar
14847.0,150,1,309.4,1,2,1,2,5,Kayıp Müşteriler
14849.0,3,25,7930.54,0,5,5,5,15,Şampiyonlar
14850.0,343,1,325.75,1,1,1,2,4,Kayıp Müşteriler
14851.0,25,2,511.35,0,4,3,3,10,Sadık Müşteriler
14852.0,1,6,2836.69,0,5,5,5,15,Şampiyonlar
14853.0,6,2,475.8,0,5,3,2,10,Sadık Müşteriler
14854.0,69,7,2759.83,0,3,5,5,13,Şampiyonlar
14855.0,3,2,645.65,0,5,3,3,11,Sadık Müşteriler
14856.0,58,3,1311.3799999999999,0,3,3,4,10,Sadık Müşteriler
14857.0,31,2,1173.12,0,4,3,4,11,Sadık Müşteriler
14859.0,14,4,1353.74,0,5,4,4,13,Şampiyonlar
14860.0,21,1,170.32,0,4,1,1,6,Kayıp Müşteriler
14861.0,54,1,125.79,0,3,1,1,5,Kayıp Müşteriler
14862.0,27,2,841.1999999999999,0,4,3,3,10,Sadık Müşteriler
14863.0,61,1,266.76,0,3,1,2,6,Kayıp Müşteriler
14865.0,302,2,52.2,1,1,3,1,5,Kayıp Müşteriler
14866.0,12,12,14389.9,0,5,5,5,15,Şampiyonlar
14867.0,158,3,710.28,1,2,3,3,8,Risk Altında
14868.0,23,8,2953.59,0,4,5,5,14,Şampiyonlar
14869.0,105,2,725.7,1,2,3,3,8,Risk Altında
14870.0,263,1,327.25,1,1,1,2,4,Kayıp Müşteriler
14871.0,180,4,522.38,1,2,4,3,9,Risk Altında
14873.0,212,1,519.68,1,1,1,3,5,Kayıp Müşteriler
14875.0,109,2,1465.3200000000002,1,2,3,4,9,Risk Altında
14878.0,5,9,1485.54,0,5,5,4,14,Şampiyonlar
14880.0,79,3,706.19,0,3,3,3,9,Risk Altında
14881.0,21,1,255.4,0,4,1,2,7,Risk Altında
14882.0,28,2,589.7,0,4,3,3,10,Sadık Müşteriler
14883.0,6,6,761.59,0,5,5,3,13,Şampiyonlar
14885.0,133,1,765.3199999999999,1,2,1,3,6,Kayıp Müşteriler
14886.0,341,1,364.8,1,1,1,2,4,Kayıp Müşteriler
14887.0,81,1,1862.0,0,3,1,4,8,Risk Altında
14888.0,209,1,369.2,1,1,1,2,4,Kayıp Müşteriler
14889.0,163,1,135.9,1,2,1,1,4,Kayıp Müşteriler
14890.0,255,1,125.65,1,1,1,1,3,Kayıp Müşteriler
14891.0,149,2,554.38,1,2,3,3,8,Risk Altında
14893.0,11,2,1237.8500000000001,0,5,3,4,12,Sadık Müşteriler
14894.0,87,1,655.75,0,3,1,3,7,Risk Altında
14895.0,42,20,11138.710000000001,0,4,5,5,14,Şampiyonlar
14896.0,206,2,468.77000000000004,1,1,3,2,6,Kayıp Müşteriler
14897.0,2,4,1366.38,0,5,4,4,13,Şampiyonlar
14898.0,25,6,1303.52,0,4,5,4,13,Şampiyonlar
14901.0,2,9,1421.29,0,5,5,4,14,Şampiyonlar
14902.0,27,1,332.66,0,4,1,2,7,Risk Altında
14903.0,23,5,2810.63,0,4,4,5,13,Şampiyonlar
14904.0,27,2,1025.44,0,4,3,4,11,Sadık Müşteriler
14905.0,218,2,616.15,1,1,3,3,7,Risk Altında
14907.0,30,7,3501.1,0,4,5,5,14,Şampiyonlar
